2	16.43800758
2	12.23043649
2	11.02866972
2	10.94741379
2	10.68346253
2	10.67869565
2	10.27439024
2	10.08191654
2	10.0595759
2	9.881976212
2	9.877150723
2	9.832875458
2	9.806698565
2	9.782978723
2	9.773603398
2	9.763802679
2	9.752812707
2	9.738219895
2	9.721311475
2	9.687560896
2	9.681632653
2	9.681632653
2	9.659993542
2	9.636326861
2	9.624668435
2	9.588386269
2	9.551613934
2	9.515585242
2	9.496175908
2	9.479591837
2	9.470394737
2	9.45107487
2	9.4420347
2	9.402688665
2	9.39453125
2	9.376280536
2	9.336595596
2	9.33477918
2	9.285155074
2	9.276495894
2	9.265822785
2	9.247413793
2	9.246333433
2	9.243694218
2	9.240757439
2	9.240046838
2	9.205573869
2	9.196
2	9.18336163
2	9.17374367
2	9.160922985
2	9.130615888
2	9.121247113
2	9.112726194
2	9.108191654
2	9.098094852
2	9.098094852
2	9.074033552
2	9.061598029
2	9.058646617
2	9.005527916
2	9.004968062
2	8.965054712
2	8.928714572
2	8.913242009
2	8.898353909
2	8.757565217
2	8.723272602
2	8.65189226
2	8.500345066
1	11.82360024
1	11.61621901
1	11.50809717
1	11.46283957
1	11.43319838
1	11.43225084
1	11.41871921
1	11.39878234
1	11.26726727
1	11.2445
1	11.22337791
1	11.2173913
1	11.19412643
1	11.15027027
1	10.99647474
1	10.97842566
1	10.90706733
1	10.89224629
1	10.7874369
1	10.75632184
1	10.68379888
1	10.64245495
1	10.63916328
1	10.44726225
0	19.03810976
0	11.48063973
0	10.83973412
0	10.40849195
0	10.36363636
0	10.2155102
0	10.20402299
0	10.16200075
0	10.02122905
0	9.771369722
0	9.719211823
0	9.642803316
0	9.590184831
0	9.521863118
0	9.420724095
0	9.380300065
0	9.363169479
