2	10.34083293
2	9.792105263
2	8.777663583
2	8.732692308
2	8.257131046
2	7.88950555
2	7.700168634
2	7.517816092
2	7.41480949
2	7.316955684
2	7.289791438
2	7.282016716
2	7.25632706
2	7.235578584
2	7.235406699
2	7.219958046
2	7.198798471
2	7.194189223
2	7.174145299
2	7.160427807
2	7.159470533
2	7.155491782
2	7.151380514
2	7.145789943
2	7.131064058
2	7.125928126
2	7.125730994
2	7.12470024
2	7.097542243
2	7.096608929
2	7.087025316
2	7.086443381
2	7.081389699
2	7.074344023
2	7.074208364
2	7.073271665
2	7.061746545
2	7.044431786
2	7.041315346
2	7.038433648
2	7.035372144
2	7.02987999
2	7.028177282
2	7.020465995
2	7.02027027
2	7.018985821
2	7.009484436
2	7.009328842
2	7.008718396
2	7.008170411
2	7.006995045
2	6.99817898
2	6.990654206
2	6.990651193
2	6.98413631
2	6.98392283
2	6.977803738
2	6.976400415
2	6.942414499
2	6.935268505
2	6.931928226
2	6.923917612
2	6.916412108
2	6.915722174
2	6.895769322
2	6.889623955
2	6.88253012
2	6.834384195
2	6.833333333
2	6.663096397
2	6.662096774
2	6.593944791
2	6.593651701
2	6.55773838
2	6.47979798
2	6.457980456
2	6.457802198
2	6.36860434
2	6.350551655
2	6.337446352
2	6.304711458
2	6.269514768
2	6.26175772
2	6.228020788
2	6.206174778
2	6.20294394
2	6.146418263
2	6.145299145
2	6.143852013
2	6.122478686
2	6.028131478
2	5.886698337
2	5.87887527
2	5.750183688
1	20.31932021
1	17.71627907
1	8.853629977
1	8.774734982
1	8.686618376
1	8.674730022
1	8.594104308
1	8.515828678
1	8.492714724
1	8.477905681
1	8.415241636
1	8.389485376
1	8.386130812
1	8.369447904
1	7.512098374
0	9.989337395
0	9.974690995
0	9.158026234
0	9.066232356
0	8.922696351
0	8.625255973
0	8.497535078
0	8.199329181
0	8.096367306
0	8.064676617
0	8.053126469
0	8.008255934
0	7.997987928
0	7.976744186
0	7.952360877
0	7.79121447
0	7.695763144
0	7.65017848
0	7.206004141
0	7.203717201
0	7.146422629
0	7.097580016
0	7.018281536
0	6.825373134
0	6.748636589
0	6.682715455
0	6.370387669
0	6.287252125
0	6.101038238
